aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,dois,ecs,repacxns,annotation
1250081,100,Drug metabolism in human hepatocytes at 5 mM by LC/MS analysis,Title: Probing Mechanisms of CYP3A Time-Dependent Inhibition Using a Truncated Model System._|__|_Abstract: Time-dependent inhibition (TDI) of cytochrome P450 (CYP) enzymes may incur serious undesirable drug-drug interactions and in rare cases drug-induced idiosyncratic toxicity. The reactive metabolites are often generated through multiple sequential biotransformations and form adducts with CYP enzymes to inactivate their function. The complexity of these processes makes addressing TDI liability very chall,43,ChEMBL,1520080,20200624,71539661,318392658,NULL,NULL,NULL,Curation Efforts|Research and Development,26288695,0,10.1021/acsmedchemlett.5b00191,NULL,NULL,NULL
1275222,100,"Time dependent inhibition of recombinant Trypanosoma brucei trypanothione reductase preincubated for 10 mins in presence of NADPH, tryparedoxin, T(SH)2 followed by addition of hydrogen peroxide","Title: Inhibitory effect of phenothiazine- and phenoxazine-derived chloroacetamides on Leishmania major growth and Trypanosoma brucei trypanothione reductase._|__|_Abstract: A number of phenothiazine-, phenoxazine- and related tricyclics-derived chloroacetamides were synthesized and evaluated in vitro for antiprotozoal activities against Leishmania major (L. major) promastigotes. Several analogs were remarkably potent inhibitors, with antileishmanial activities being comparable or superior to those of the r",43,ChEMBL,1552579,20180905,"69920,127026790","124966335,336867920",NULL,NULL,P39051,Curation Efforts|Research and Development,26708110,0,10.1016/j.ejmech.2015.11.023,1.8.1.12,P39051,NULL
1275223,100,"Time dependent inhibition of Trypanosoma brucei tryparedoxin peroxidase preincubated for 10 mins in presence of NADPH, tryparedoxin, T(SH)2 followed by addition of hydrogen peroxide","Title: Inhibitory effect of phenothiazine- and phenoxazine-derived chloroacetamides on Leishmania major growth and Trypanosoma brucei trypanothione reductase._|__|_Abstract: A number of phenothiazine-, phenoxazine- and related tricyclics-derived chloroacetamides were synthesized and evaluated in vitro for antiprotozoal activities against Leishmania major (L. major) promastigotes. Several analogs were remarkably potent inhibitors, with antileishmanial activities being comparable or superior to those of the r",43,ChEMBL,1552580,20180905,"69920,127026790","124966335,336867920",NULL,NULL,Q9GU47,Curation Efforts|Research and Development,26708110,0,10.1016/j.ejmech.2015.11.023,NULL,Q9GU47,NULL
1275224,2,"Time dependent inhibition of recombinant Trypanosoma brucei trypanothione reductase preincubated with protein for 10 to 180 mins followed by NADPH, trypanothione disulphide addition","Title: Inhibitory effect of phenothiazine- and phenoxazine-derived chloroacetamides on Leishmania major growth and Trypanosoma brucei trypanothione reductase._|__|_Abstract: A number of phenothiazine-, phenoxazine- and related tricyclics-derived chloroacetamides were synthesized and evaluated in vitro for antiprotozoal activities against Leishmania major (L. major) promastigotes. Several analogs were remarkably potent inhibitors, with antileishmanial activities being comparable or superior to those of the r",43,ChEMBL,1552581,20180905,"69920,3304561,10632580,10803696,127026790","124966335,134463544,163332025,336865603,336867920",NULL,NULL,P39051,Curation Efforts|Research and Development,26708110,0,10.1016/j.ejmech.2015.11.023,1.8.1.12,P39051,NULL
1423407,100,"Anti-alzheimer activity in rat assessed as reduction in amyloid beta40 levels in cerebrospinal fluid at 10 mg/kg, po relative to control","Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797912,20200619,"71457203,145981185,145982062,145987073,145992760,145993306","163328281,404698837,404700176,404707408,404716283,404717132",NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423408,100,"Anti-alzheimer activity in rat assessed as reduction in amyloid beta40 levels in cerebrospinal fluid at 30 mg/kg, po relative to control","Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797913,20200619,"71492530,145980015,145994215","336899268,404697029,404718691",NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423409,100,"AUC (0 to infinity) in Han Wistar rat at 10 mg/kg, po","Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797914,20200619,145992760,404716283,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423410,2,"Cmax in Han Wistar rat at 10 mg/kg, po","Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797915,20200619,145992760,404716283,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423411,100,Oral bioavailability in Han Wistar rat at 10 mg/kg,"Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797916,20200619,145992760,404716283,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423412,100,"Clearance in Han Wistar rat at 2 mg/kg, iv","Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797917,20200619,145992760,404716283,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423413,100,"Volume of distribution at steady state in Han Wistar rat at 2 mg/kg, iv","Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797918,20200619,145992760,404716283,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423414,100,"Half life in Han Wistar rat at 2 mg/kg, iv","Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797919,20200619,145992760,404716283,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423415,100,Drug metabolism assessed as recombinant CYP3A4 (unknown origin)-mediated oxidative defluorinated metabolite formation at 20 uM after 60 min in presence of NADPH by LC-HRMS analysis,"Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797920,20200619,71457203,163328281,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423416,100,Drug metabolism assessed as recombinant CYP3A4 (unknown origin)-mediated N-demethylated oxidative defluorinated metabolite formation at 20 uM after 60 min in presence of NADPH by LC-HRMS analysis,"Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797921,20200619,71457203,163328281,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423417,100,Drug metabolism in human liver microsomes assessed as CYP3A4 -mediated N-demethylated oxidative defluorinated metabolite formation at 20 uM after 60 min in presence of NADPH and GSH by LC-HRMS analysis,"Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797922,20200619,71457203,163328281,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423420,100,Protein binding in rat plasma,"Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797925,20200619,145992760,404716283,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
1423421,100,Drug metabolism assessed as recombinant CYP3A4 (unknown origin)-mediated oxidative defluorinated metabolite formation at 20 uM after 60 min in presence of NADPH and GSH by LC-HRMS analysis,"Title: Overcoming Time-Dependent Inhibition (TDI) of Cytochrome P450 3A4 (CYP3A4) Resulting from Bioactivation of a Fluoropyrimidine Moiety._|__|_Abstract: Herein we describe structure-activity relationship (SAR) and metabolite identification (Met-ID) studies that provided insight into the origin of time-dependent inhibition (TDI) of cytochrome P450 3A4 (CYP3A4) by compound 1. Collectively, these efforts revealed that bioactivation of the fluoropyrimidine moiety of 1 led to reactive metabolite formation via",43,ChEMBL,1797926,20200619,71457203,163328281,NULL,NULL,NULL,Curation Efforts|Research and Development,30388368,0,10.1021/acs.jmedchem.8b01326,NULL,NULL,NULL
